,page,/find-a-job,/universal-credit,/government/collections/financial-support-for-businesses-during-coronavirus-covid-19,max,median,mean,min
238,/topic/personal-tax/income-tax,0.98147625,0.9940104,0.99300176,0.9940104,0.99300176,0.9894962,0.98147625
239,/incapacity-benefit,0.981187,0.9939925,0.9908591,0.9939925,0.9908591,0.98867947,0.981187
240,/browse/business/limited-company,0.9865284,0.99396443,0.9917868,0.99396443,0.9917868,0.99075985,0.9865284
241,/income-tax-rates,0.9813628,0.9938454,0.99140835,0.9938454,0.99140835,0.98887223,0.9813628
242,/am-i-getting-minimum-wage,0.98057246,0.9938446,0.99184567,0.9938446,0.99184567,0.9887543,0.98057246
243,/private-renting/document-checks,0.98849714,0.99361366,0.9896191,0.99361366,0.9896191,0.99057657,0.98849714
244,/motorcycle-cbt,0.986385,0.9898718,0.99359524,0.99359524,0.9898718,0.98995066,0.986385
245,/check-immigration-status,0.9842062,0.9921636,0.99359304,0.99359304,0.9921636,0.9899876,0.9842062
246,/national-insurance-rates-letters/category-letters,0.98046017,0.9935907,0.9922005,0.9935907,0.9922005,0.98875046,0.98046017
247,/budgeting-help-benefits,0.9806952,0.9935137,0.99048746,0.9935137,0.99048746,0.98823214,0.9806952
248,/education/further-and-higher-education-skills-and-vocational-training,0.9933501,0.9892586,0.9934427,0.9934427,0.9933501,0.9920171,0.9892586
249,/browse/business/expenses-employee-benefits,0.982683,0.99319303,0.9932778,0.9932778,0.99319303,0.98971796,0.982683
250,/topic/immigration-operational-guidance,0.9824322,0.99327695,0.9912855,0.99327695,0.9912855,0.98899823,0.9824322
251,/child-employment/restrictions-on-child-employment,0.9809611,0.99303156,0.9899253,0.99303156,0.9899253,0.9879727,0.9809611
252,/death-spouse-benefits-tax-pension,0.98029083,0.9925454,0.9929977,0.9929977,0.9925454,0.9886113,0.98029083
253,/government/collections/decision-makers-guide-staff-guide,0.98622936,0.99292195,0.98931575,0.99292195,0.98931575,0.989489,0.98622936
254,/topic/defence-armed-forces/military-recruitment-training-operations,0.9928919,0.9791131,0.9794407,0.9928919,0.9794407,0.9838152,0.9791131
255,/volunteering,0.9821778,0.9927941,0.98904717,0.9927941,0.98904717,0.98800635,0.9821778
256,/check-income-tax-last-year,0.98168033,0.9924707,0.9927463,0.9927463,0.9924707,0.98896575,0.98168033
257,/tax-codes,0.9788192,0.9927109,0.98971224,0.9927109,0.98971224,0.98708075,0.9788192
258,/faster-decision-visa-settlement,0.9800938,0.9918569,0.99269617,0.99269617,0.9918569,0.9882156,0.9800938
259,/foreign-travel-advice/germany,0.98361284,0.99067,0.9926618,0.9926618,0.99067,0.98898154,0.98361284
260,/charged-crime/bail,0.9808626,0.99093795,0.9925841,0.9925841,0.99093795,0.9881282,0.9808626
261,/courses-qualifications,0.97906303,0.99255157,0.9913172,0.99255157,0.9913172,0.98764396,0.97906303
262,/access-to-work/what-youll-get,0.9793074,0.99249226,0.9894505,0.99249226,0.9894505,0.9870834,0.9793074
263,/dla-disability-living-allowance-benefit,0.979339,0.99248064,0.99135584,0.99248064,0.99135584,0.9877252,0.979339
264,/shared-parental-leave-and-pay/eligibility-for-birth-parents,0.986328,0.9908191,0.9924507,0.9924507,0.9908191,0.98986596,0.986328
265,/access-to-work/apply,0.97861737,0.99242866,0.98941076,0.99242866,0.98941076,0.98681897,0.97861737
266,/apply-start-up-loan,0.9805663,0.99238735,0.98833704,0.99238735,0.98833704,0.98709697,0.9805663
267,/track-passport-application,0.9815069,0.9902078,0.9922857,0.9922857,0.9902078,0.98800015,0.9815069
268,/employee-immigration-employment-status,0.97812444,0.99216497,0.98944485,0.99216497,0.98944485,0.98657817,0.97812444
269,/search/guidance-and-regulation,0.9921037,0.9814889,0.9809876,0.9921037,0.9814889,0.98486,0.9809876
270,/disabled-students-allowance-dsa,0.9789648,0.9918827,0.9877092,0.9918827,0.9877092,0.98618555,0.9789648
271,/government/publications/bereavement-information/australia-bereavement-information,0.9856267,0.9914873,0.99185115,0.99185115,0.9914873,0.989655,0.9856267
272,/find-a-visa-application-centre,0.98447245,0.9898183,0.99184525,0.99184525,0.9898183,0.988712,0.98447245
273,/universal-credit/how-to-claim,0.97749615,0.99179524,0.99006593,0.99179524,0.99006593,0.9864524,0.97749615
274,/theory-test/reading-difficulty-disability-or-health-condition,0.9881117,0.9893511,0.9917951,0.9917951,0.9893511,0.9897526,0.9881117
275,/browse/tax/self-assessment,0.9771067,0.9917565,0.9889679,0.9917565,0.9889679,0.98594373,0.9771067
276,/british-passport-eligibility,0.9895106,0.9869849,0.9916595,0.9916595,0.9895106,0.98938495,0.9869849
277,/government/publications/national-disability-strategy/forewords-about-this-strategy-action-across-the-uk-executive-summary-acknowledgements,0.9897986,0.9894206,0.9914937,0.9914937,0.9897986,0.99023765,0.9894206
278,/apply-for-student-finance/household-income,0.98847467,0.9899705,0.9914484,0.9914484,0.9899705,0.9899645,0.98847467
279,/coronavirus/worker-support,0.9770004,0.99142796,0.9893459,0.99142796,0.9893459,0.9859247,0.9770004
280,/guidance/travel-to-england-from-another-country-during-coronavirus-covid-19,0.99139184,0.9825109,0.9865953,0.99139184,0.9865953,0.9868326,0.9825109
281,/government/organisations/companies-house,0.9911679,0.98166347,0.9852162,0.9911679,0.9852162,0.98601586,0.98166347
282,/statutory-sick-pay/how-to-claim,0.9772009,0.9910697,0.9868861,0.9910697,0.9868861,0.98505217,0.9772009
283,/guidance/qualification-funding-approval,0.98251,0.98676616,0.99099404,0.99099404,0.98676616,0.98675674,0.98251
284,/guidance/living-in-chile-guidance,0.9909502,0.98058814,0.9838713,0.9909502,0.9838713,0.9851365,0.98058814
285,/employment-contracts-and-conditions,0.9775301,0.9908505,0.9869889,0.9908505,0.9869889,0.98512316,0.9775301
286,/student-finance/who-qualifies,0.99067986,0.9841528,0.98063594,0.99067986,0.9841528,0.98515624,0.98063594
287,/jobseekers-allowance/report-a-change-of-circumstances,0.9770261,0.99067384,0.9889804,0.99067384,0.9889804,0.9855601,0.9770261
288,/british-national-overseas-bno-visa,0.97627383,0.9885835,0.99060637,0.99060637,0.9885835,0.98515457,0.97627383
289,/carers-allowance/how-to-claim,0.98329103,0.98801476,0.9905777,0.9905777,0.98801476,0.9872945,0.98329103
290,/dismiss-staff/dismissals-due-to-illness,0.9792816,0.9905123,0.9903129,0.9905123,0.9903129,0.98670226,0.9792816
291,/start-up-visa/eligibility,0.9844322,0.9854278,0.9904878,0.9904878,0.9854278,0.9867826,0.9844322
292,/log-in-register-hmrc-online-services/register,0.9831751,0.99021643,0.9873542,0.99021643,0.9873542,0.9869153,0.9831751
293,/search-register-planning-decisions,0.9836434,0.9856245,0.99014306,0.99014306,0.9856245,0.9864703,0.9836434
294,/government/publications/introducing-govuk-verify/introducing-govuk-verify,0.9901099,0.9759839,0.97671926,0.9901099,0.97671926,0.98093766,0.9759839
295,/biometric-residence-permits/not-arrived,0.979555,0.9899631,0.984686,0.9899631,0.984686,0.9847347,0.979555
296,/government/organisations/home-office,0.9761889,0.98985595,0.9885052,0.98985595,0.9885052,0.98485,0.9761889
297,/government/publications/national-pay-scales-for-eligible-teaching-and-education-jobs,0.9779716,0.9898419,0.9884178,0.9898419,0.9884178,0.98541045,0.9779716
298,/government/publications/suitability-false-representations-immigration-staff-guidance,0.98466575,0.98676026,0.98983836,0.98983836,0.98676026,0.98708814,0.98466575
299,/mandatory-reconsideration/how-to-ask-for-mandatory-reconsideration,0.97507906,0.9897943,0.9876362,0.9897943,0.9876362,0.9841698,0.97507906
300,/find-vehicle-operators,0.97990286,0.9857676,0.9895814,0.9895814,0.9857676,0.985084,0.97990286
301,/workplace-pensions,0.97394097,0.9895379,0.9867431,0.9895379,0.9867431,0.9834073,0.97394097
302,/browse/benefits/bereavement,0.9746617,0.98952657,0.9895345,0.9895345,0.98952657,0.9845743,0.9746617
303,/contact-the-dvla,0.9894387,0.97791797,0.98277634,0.9894387,0.98277634,0.9833777,0.97791797
304,/entering-staying-uk/rights-eu-eea-citizens,0.97791433,0.98659825,0.9894226,0.9894226,0.98659825,0.98464507,0.97791433
305,/government/publications/pension-schemes-change-of-details-apss-251a,0.973643,0.98940986,0.9889997,0.98940986,0.9889997,0.98401755,0.973643
306,/employment-support-allowance/what-youll-get,0.9731687,0.98932207,0.98644894,0.98932207,0.98644894,0.98297995,0.9731687
307,/government/statistics/deaths-registered-weekly-in-england-and-wales-provisional-week-ending-12-february-2021,0.9806578,0.9865938,0.98928976,0.98928976,0.9865938,0.98551375,0.9806578
308,/business-support-helpline,0.9759353,0.98926145,0.98609585,0.98926145,0.98609585,0.9837642,0.9759353
309,/tax-national-insurance-after-state-pension-age,0.9738926,0.98917323,0.9864362,0.98917323,0.9864362,0.98316735,0.9738926
310,/government/publications/state-pensions-annual-increases-if-you-live-abroad/countries-where-we-pay-an-annual-increase-in-the-state-pension,0.9836164,0.98348427,0.9888522,0.9888522,0.9836164,0.98531765,0.98348427
311,/pay-voluntary-class-3-national-insurance/direct-debit,0.98884046,0.98376566,0.985814,0.98884046,0.985814,0.9861401,0.98376566
312,/options-for-paying-off-your-debts/administration-orders,0.98063177,0.98423713,0.9887071,0.9887071,0.98423713,0.9845254,0.98063177
313,/eori,0.988702,0.97552526,0.977998,0.988702,0.977998,0.98074174,0.97552526
314,/government/publications/criminal-record-certificate-requirement,0.9749517,0.9855852,0.9886394,0.9886394,0.9855852,0.98305875,0.9749517
315,/redundancy-your-rights,0.9728241,0.98830545,0.98459697,0.98830545,0.98459697,0.9819088,0.9728241
316,/guidance/masters-level-accreditation-guidance,0.9827876,0.98417646,0.9882987,0.9882987,0.98417646,0.9850876,0.9827876
317,/bereavement-support-payment,0.97247016,0.98826104,0.9858015,0.98826104,0.9858015,0.98217756,0.97247016
318,/universal-credit/how-your-earnings-affect-your-payments,0.97763646,0.98825336,0.9827,0.98825336,0.9827,0.98286325,0.97763646
319,/child-tax-credit/how-to-claim,0.9734759,0.9882236,0.9868018,0.9882236,0.9868018,0.9828338,0.9734759
320,/employers-maternity-pay-leave,0.98817766,0.9782694,0.98305017,0.98817766,0.98305017,0.98316574,0.9782694
321,/government/publications/south-east-training-estate-firing-times,0.988156,0.97573537,0.98103786,0.988156,0.98103786,0.981643,0.97573537
322,/statutory-sick-pay/eligibility,0.9712258,0.98811257,0.9859586,0.98811257,0.9859586,0.9817657,0.9712258
323,/topic/business-tax/self-employed,0.9718417,0.9880371,0.9849971,0.9880371,0.9849971,0.9816253,0.9718417
324,/moving-from-benefits-to-work/support-when-you-start-working,0.97176206,0.9879892,0.98616064,0.9879892,0.98616064,0.9819706,0.97176206
325,/state-pension/what-youll-get,0.97186655,0.9879663,0.9852347,0.9879663,0.9852347,0.9816892,0.97186655
326,/apply-blue-badge,0.9736396,0.98789513,0.9837329,0.98789513,0.9837329,0.9817559,0.9736396
327,/browse/working/redundancies-dismissals,0.9730466,0.98768824,0.9833749,0.98768824,0.9833749,0.9813699,0.9730466
328,/working-for-yourself,0.9708451,0.98767245,0.98415345,0.98767245,0.98415345,0.98089033,0.9708451
329,/student-finance/eu-students,0.9732977,0.98763174,0.9831597,0.98763174,0.9831597,0.98136306,0.9732977
330,/guidance/traineeship-information-for-employers,0.98127115,0.9865414,0.98759747,0.98759747,0.9865414,0.9851367,0.98127115
331,/uk-border-control,0.9747967,0.9875571,0.9843205,0.9875571,0.9843205,0.98222476,0.9747967
332,/government/publications/pension-freedoms-and-dwp-benefits,0.9874844,0.97455657,0.977964,0.9874844,0.977964,0.9800016,0.97455657
333,/coronavirus/business-support,0.9706305,0.9874723,0.9839101,0.9874723,0.9839101,0.9806709,0.9706305
334,/browse/driving/vehicle-tax-mot-insurance,0.9874251,0.9798873,0.9850656,0.9874251,0.9850656,0.9841259,0.9798873
335,/government/publications/employer-and-fe-provider-engagement-national-retraining-scheme,0.973931,0.98741657,0.9868196,0.98741657,0.9868196,0.98272246,0.973931
336,/government/organisations/department-for-work-pensions/about/social-media-use,0.97864234,0.98319924,0.9873149,0.9873149,0.98319924,0.9830522,0.97864234
337,/guidance/national-insurance-credits-for-partners-of-armed-forces-personnel-overseas,0.9756141,0.9847525,0.98718315,0.98718315,0.9847525,0.9825165,0.9756141
338,/apply-online-for-student-finance,0.9871519,0.971373,0.97323227,0.9871519,0.97323227,0.9772524,0.971373
339,/call-charges,0.97186565,0.9871293,0.98340225,0.9871293,0.98340225,0.980799,0.97186565
340,/employing-an-apprentice/pay-and-conditions-for-apprentices,0.98709553,0.9747606,0.97972417,0.98709553,0.97972417,0.98052675,0.9747606
341,/drink-drive-limit,0.9759752,0.9870891,0.9851019,0.9870891,0.9851019,0.98272204,0.9759752
342,/government/collections/dbs-checking-service-guidance--2,0.9737127,0.9870517,0.9829094,0.9870517,0.9829094,0.9812246,0.9737127
343,/apply-citizenship-indefinite-leave-to-remain,0.9711457,0.9867253,0.98543805,0.9867253,0.98543805,0.981103,0.9711457
344,/advertise-job,0.98290527,0.98672444,0.98360074,0.98672444,0.98360074,0.9844101,0.98290527
345,/topic/benefits-credits/universal-credit,0.9778808,0.98669153,0.9835507,0.98669153,0.9835507,0.9827077,0.9778808
346,/browse/benefits/low-income,0.9711226,0.9866851,0.9845579,0.9866851,0.9845579,0.9807885,0.9711226
347,/council-housing/council-housing-fraud,0.9734079,0.9848499,0.9864467,0.9864467,0.9848499,0.98156816,0.9734079
348,/government/organisations/hm-revenue-customs/contact/national-insurance-enquiries-for-employees-and-individuals,0.97058785,0.9864401,0.9826893,0.9864401,0.9826893,0.9799058,0.97058785
349,/settled-status-eu-citizens-families/switch-from-presettled-status-to-settled-status,0.9689164,0.98496807,0.9863188,0.9863188,0.98496807,0.98006773,0.9689164
350,/government/publications/the-new-curriculum-and-campus-for-government-skills/better-training-knowledge-and-networks-the-new-curriculum-and-campus-for-government-skills,0.98626876,0.9753042,0.97236526,0.98626876,0.9753042,0.97797936,0.97236526
351,/looking-for-work-if-disabled/applying-for-a-job,0.9834115,0.9812529,0.98611045,0.98611045,0.9834115,0.9835916,0.9812529
352,/government/publications/organising-for-digital-delivery/organising-for-digital-delivery,0.9859826,0.9741258,0.979225,0.9859826,0.979225,0.9797778,0.9741258
353,/pay-class-2-national-insurance/bank-details,0.9859601,0.9724645,0.97797334,0.9859601,0.97797334,0.97879934,0.9724645
354,/government/publications/esfa-update-14-july-2021/esfa-update-further-education-14-july-2021,0.98595697,0.97615,0.9815216,0.98595697,0.9815216,0.9812095,0.97615
355,/apply-allotment,0.97646403,0.9796972,0.9858887,0.9858887,0.9796972,0.9806833,0.97646403
356,/capital-gains-tax,0.9858723,0.9776189,0.9817674,0.9858723,0.9817674,0.9817529,0.9776189
357,/guidance/apply-for-a-kickstart-scheme-grant,0.98587,0.96918803,0.97241384,0.98587,0.97241384,0.97582394,0.96918803
358,/government/publications/dbs-checks-for-working-with-children-in-places-of-worship/dbs-checks-for-working-with-children-in-places-of-worship,0.9833258,0.9811201,0.9858325,0.9858325,0.9833258,0.9834261,0.9811201
359,/government/organisations/british-business-bank,0.9858239,0.97670513,0.9809471,0.9858239,0.9809471,0.98115873,0.97670513
360,/settled-status-eu-citizens-families/what-youll-need-to-apply,0.9680736,0.9857875,0.9829116,0.9857875,0.9829116,0.9789243,0.9680736
361,/government/publications/tax-credits-suspension-of-payments-wtcfs9,0.96773416,0.9856947,0.9842582,0.9856947,0.9842582,0.979229,0.96773416
362,/browse/education/universities-higher-education,0.98273456,0.98100126,0.9856453,0.9856453,0.98273456,0.98312706,0.98100126
363,/browse/tax/capital-gains,0.9711132,0.9855567,0.98259443,0.9855567,0.98259443,0.97975475,0.9711132
364,/government/organisations/department-for-environment-food-rural-affairs,0.9734913,0.9855194,0.9803314,0.9855194,0.9803314,0.9797807,0.9734913
365,/running-payroll/payments,0.96923393,0.9846422,0.98549056,0.98549056,0.9846422,0.97978896,0.96923393
366,/standard-visitor-visa,0.96790504,0.985306,0.98137295,0.985306,0.98137295,0.9781947,0.96790504
367,/income-support/report-a-change-of-circumstances,0.96702564,0.9852489,0.9810858,0.9852489,0.9810858,0.9777868,0.96702564
368,/turkish-worker-business-person-settlement,0.97221524,0.98515075,0.981333,0.98515075,0.981333,0.97956634,0.97221524
369,/guidance/the-highway-code/general-rules-techniques-and-advice-for-all-drivers-and-riders-103-to-158,0.9745489,0.98280257,0.9851473,0.9851473,0.98280257,0.9808329,0.9745489
370,/entering-staying-uk,0.9851146,0.97685987,0.97872645,0.9851146,0.97872645,0.9802336,0.97685987
371,/topic/work-careers/government-graduate-schemes,0.97268295,0.9850241,0.98012865,0.9850241,0.98012865,0.97927856,0.97268295
372,/government/organisations/hm-revenue-customs/contact,0.9849169,0.9670773,0.96917427,0.9849169,0.96917427,0.97372276,0.9670773
373,/guidance/vat-exemption-and-partial-exemption,0.9672868,0.98491234,0.9812309,0.98491234,0.9812309,0.9778101,0.9672868
374,/browse/citizenship/citizenship,0.9705308,0.9849099,0.97948563,0.9849099,0.97948563,0.97830886,0.9705308
375,/further-education-courses,0.9848452,0.9699878,0.9710818,0.9848452,0.9710818,0.9753049,0.9699878
376,/government/publications/the-basic-state-pension,0.9673457,0.9846651,0.9811627,0.9846651,0.9811627,0.97772455,0.9673457
377,/guidance/payrolling-tax-employees-benefits-and-expenses-through-your-payroll,0.9758245,0.97732204,0.98420894,0.98420894,0.97732204,0.9791185,0.9758245
378,/government/content-publishing,0.9704054,0.98418874,0.983958,0.98418874,0.983958,0.9795174,0.9704054
379,/topic/work-careers/secondments-with-government,0.98397493,0.96700996,0.96898234,0.98397493,0.96898234,0.9733224,0.96700996
380,/housing-association-homes/buying-your-home,0.96759987,0.98031396,0.9839392,0.9839392,0.98031396,0.9772844,0.96759987
381,/government/organisations/department-for-education,0.98390496,0.9665293,0.9662357,0.98390496,0.9665293,0.9722233,0.9662357
382,/government/publications/teach-in-england-if-you-qualified-outside-the-uk,0.96760166,0.9837633,0.98090357,0.9837633,0.98090357,0.9774229,0.96760166
383,/crime-justice-and-law/reporting-crimes-compensation,0.9698139,0.9821038,0.98364455,0.98364455,0.9821038,0.9785207,0.9698139
384,/government/publications/national-pay-scales-for-eligible-teaching-and-education-jobs/national-pay-scales-for-eligible-teaching-and-education-leadership-occupation-codes,0.9750998,0.9833235,0.9798213,0.9833235,0.9798213,0.97941494,0.9750998
